"Plot_name","Quadrat_corner","Species_or_type","Count","Phenophase","Date","Notes","Plot_event_ID","Sample_number1","Sample_number2"
"SRA-019","SE","Brassica nigra - Black mustard",1,"full leaf out",2022-03-10,"N/A",217,-9999,-9999
"SRA-019","SE","NPV",6,"N/A",2022-03-10,"N/A",217,-9999,-9999
"SRA-019","SE","Soil",13,"N/A",2022-03-10,"N/A",217,-9999,-9999
"SRA-019","SW","NPV",17,"N/A",2022-03-10,"N/A",217,-9999,-9999
"SRA-019","SW","Soil",2,"N/A",2022-03-10,"N/A",217,-9999,-9999
"SRA-020","NE","NPV",18,"N/A",2022-03-10,"N/A",220,-9999,-9999
"SRA-020","NE","Soil",5,"N/A",2022-03-10,"N/A",220,-9999,-9999
"SRA-020","NW","NPV",16,"N/A",2022-03-10,"N/A",220,-9999,-9999
"SRA-020","NW","Soil",3,"N/A",2022-03-10,"N/A",220,-9999,-9999
"SRA-020","SE","NPV",7,"N/A",2022-03-10,"N/A",220,-9999,-9999
"SRA-020","SE","Soil",14,"N/A",2022-03-10,"N/A",220,-9999,-9999
"SRA-020","SW","NPV",9,"N/A",2022-03-10,"N/A",220,-9999,-9999
"SRA-020","SW","Soil",16,"N/A",2022-03-10,"N/A",220,-9999,-9999
"SRA-021","NE","NPV",31,"N/A",2022-03-10,"N/A",268,-9999,-9999
"SRA-021","NW","Corethrogyne filaginifolia",2,"full leaf out",2022-03-10,"N/A",268,-9999,-9999
"SRA-021","NW","Lupinus succulentus - Succulent lupine",1,"full leaf out",2022-03-10,"N/A",268,-9999,-9999
"SRA-021","NW","NPV",29,"N/A",2022-03-10,"N/A",268,-9999,-9999
"SRA-021","SE","NPV",42,"N/A",2022-03-10,"N/A",268,-9999,-9999
"SRA-021","SW","Centaurea melitensis",1,"full leaf out",2022-03-10,"N/A",268,-9999,-9999
"SRA-021","SW","NPV",21,"N/A",2022-03-10,"N/A",268,-9999,-9999
"SRA-022","NE","NPV",1,"N/A",2022-03-10,"N/A",223,-9999,-9999
"SRA-022","NE","Soil",1,"N/A",2022-03-10,"N/A",223,-9999,-9999
"SRA-022","NW","Soil",5,"N/A",2022-03-10,"N/A",223,-9999,-9999
"SRA-022","SE","Brassica nigra - Black mustard",2,"full leaf out",2022-03-10,"N/A",223,-9999,-9999
"SRA-022","SE","NPV",8,"N/A",2022-03-10,"N/A",223,-9999,-9999
"SRA-022","SW","Brassica nigra - Black mustard",10,"full leaf out",2022-03-10,"N/A",223,-9999,-9999
"SRA-022","SW","NPV",1,"N/A",2022-03-10,"N/A",223,-9999,-9999
"SRA-022","SW","Soil",11,"N/A",2022-03-10,"N/A",223,-9999,-9999
"SRA-023","NE","NPV",8,"N/A",2022-03-10,"N/A",271,-9999,-9999
"SRA-023","NE","Soil",2,"N/A",2022-03-10,"N/A",271,-9999,-9999
"SRA-023","NW","Brassica nigra - Black mustard",1,"full leaf out",2022-03-10,"N/A",271,-9999,-9999
"SRA-023","NW","NPV",7,"N/A",2022-03-10,"N/A",271,-9999,-9999
"SRA-023","NW","Soil",16,"N/A",2022-03-10,"N/A",271,-9999,-9999
"SRA-023","SE","NPV",29,"N/A",2022-03-10,"N/A",271,-9999,-9999
"SRA-023","SW","NPV",15,"N/A",2022-03-10,"N/A",271,-9999,-9999
"SRA-023","SW","Soil",4,"N/A",2022-03-10,"N/A",271,-9999,-9999
"SRB-021","NE","NPV",4,"N/A",2022-03-10,"N/A",226,-9999,-9999
"SRB-021","NW","NPV",10,"N/A",2022-03-10,"N/A",226,-9999,-9999
"SRB-021","SE","NPV",14,"N/A",2022-03-10,"N/A",226,-9999,-9999
"SRB-021","SW","NPV",5,"N/A",2022-03-10,"N/A",226,-9999,-9999
"SRB-022","NE","Hazardia squarrosa - Sawtooth goldenbush",2,"full leaf out",2022-03-10,"N/A",229,-9999,-9999
"SRB-022","NE","NPV",9,"N/A",2022-03-10,"N/A",229,-9999,-9999
"SRB-022","NE","Soil",21,"N/A",2022-03-10,"N/A",229,-9999,-9999
"SRB-022","NW","NPV",6,"N/A",2022-03-10,"N/A",229,-9999,-9999
"SRB-022","NW","Soil",14,"N/A",2022-03-10,"N/A",229,-9999,-9999
"SRB-022","SE","NPV",2,"N/A",2022-03-10,"N/A",229,-9999,-9999
"SRB-022","SE","Soil",4,"N/A",2022-03-10,"N/A",229,-9999,-9999
"SRB-022","SW","NPV",5,"N/A",2022-03-10,"N/A",229,-9999,-9999
"SRB-022","SW","Soil",1,"N/A",2022-03-10,"N/A",229,-9999,-9999
"SRB-025","NE","NPV",4,"N/A",2022-03-10,"N/A",238,-9999,-9999
"SRB-025","NW","Hazardia squarrosa - Sawtooth goldenbush",11,"full leaf out",2022-03-10,"N/A",238,-9999,-9999
"SRB-025","NW","NPV",4,"N/A",2022-03-10,"N/A",238,-9999,-9999
"SRB-025","SE","NPV",4,"N/A",2022-03-10,"N/A",238,-9999,-9999
"SRB-025","SE","Soil",19,"N/A",2022-03-10,"N/A",238,-9999,-9999
"SRB-025","SW","Erodium sp.",1,"full leaf out",2022-03-10,"N/A",238,-9999,-9999
"SRB-025","SW","NPV",3,"N/A",2022-03-10,"N/A",238,-9999,-9999
"SRB-025","SW","Soil",19,"N/A",2022-03-10,"N/A",238,-9999,-9999
"SRB-027","NE","NPV",15,"N/A",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","NE","Soil",1,"N/A",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","NW","Amsinckia menziesii - Fiddleneck",2,"full leaf out",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","NW","NPV",8,"N/A",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","NW","Soil",8,"N/A",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","SE","Amsinckia menziesii - Fiddleneck",1,"full leaf out",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","SE","NPV",15,"N/A",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","SE","Soil",8,"N/A",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","SW","Amsinckia menziesii - Fiddleneck",7,"full leaf out",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","SW","NPV",11,"N/A",2022-03-11,"N/A",304,-9999,-9999
"SRB-027","SW","Soil",12,"N/A",2022-03-11,"N/A",304,-9999,-9999
"SRB-029","NE","Amsinckia menziesii - Fiddleneck",1,"full leaf out",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","NE","Erodium sp.",3,"full leaf out",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","NE","NPV",19,"N/A",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","NE","Soil",15,"N/A",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","NW","Amsinckia menziesii - Fiddleneck",1,"full leaf out",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","NW","Erodium sp.",3,"full leaf out",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","NW","Lupinus bicolor - Bicolored lupine",2,"full leaf out",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","NW","NPV",17,"N/A",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","NW","Soil",17,"N/A",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","SE","Amsinckia menziesii - Fiddleneck",1,"full leaf out",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","SE","NPV",28,"N/A",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","SW","Amsinckia menziesii - Fiddleneck",1,"full leaf out",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","SW","Erodium sp.",1,"full leaf out",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","SW","Lupinus bicolor - Bicolored lupine",2,"full leaf out",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","SW","NPV",17,"N/A",2022-03-11,"N/A",310,-9999,-9999
"SRB-029","SW","Soil",3,"N/A",2022-03-11,"N/A",310,-9999,-9999
"DPA-019","NW","Annual grass",1,"flowers",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","NW","NPV",6,"N/A",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","NW","Soil",2,"N/A",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","NW","Lupinus bicolor - Bicolored lupine",1,"Seeds",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","SE","NPV",2,"N/A",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","SE","Soil",1,"N/A",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","SE","Lupinus bicolor - Bicolored lupine",1,"Seeds",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","SW","Festuca perennis",1,"full leaf out",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","SW","Medicago polymorpha - bur clover",4,"full leaf out",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","SW","Rumex crispus - Curly dock",2,"full leaf out",2022-03-17,"N/A",370,-9999,-9999
"DPA-019","SW","Soil",1,"N/A",2022-03-17,"N/A",370,-9999,-9999
"DPB-014","NE","NPV",4,"N/A",2022-03-17,"N/A",352,-9999,-9999
"DPB-014","NW","Soil",2,"N/A",2022-03-17,"N/A",352,-9999,-9999
"DPB-014","SE","NPV",1,"N/A",2022-03-17,"N/A",352,-9999,-9999
"DPB-014","SE","Soil",4,"N/A",2022-03-17,"N/A",352,-9999,-9999
"SRA-033","NE","Erodium cicutarium",5,"full leaf out",2022-03-18,"N/A",376,-9999,-9999
"SRA-033","NE","NPV",19,"N/A",2022-03-18,"N/A",376,-9999,-9999
"SRA-033","NE","Soil",8,"N/A",2022-03-18,"N/A",376,-9999,-9999
"SRA-033","NW","NPV",29,"N/A",2022-03-18,"N/A",376,-9999,-9999
"SRA-033","NW","Soil",8,"N/A",2022-03-18,"N/A",376,-9999,-9999
"SRA-033","SE","Erodium cicutarium",3,"full leaf out",2022-03-18,"N/A",376,-9999,-9999
"SRA-033","SE","NPV",24,"N/A",2022-03-18,"N/A",376,-9999,-9999
"SRA-033","SE","Soil",6,"N/A",2022-03-18,"N/A",376,-9999,-9999
"SRA-033","SW","NPV",24,"N/A",2022-03-18,"N/A",376,-9999,-9999
"SRA-033","SW","Soil",6,"N/A",2022-03-18,"N/A",376,-9999,-9999
"SRA-034","NE","NPV",13,"N/A",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","NE","Soil",1,"N/A",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","NW","Carduus pycnocephalus - Italian thistle",1,"full leaf out",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","NW","Erodium cicutarium",9,"full leaf out",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","NW","NPV",9,"N/A",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","NW","Soil",3,"N/A",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","SE","Brassica nigra - Black mustard",1,"full leaf out",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","SE","Erodium sp.",1,"full leaf out",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","SE","NPV",11,"N/A",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","SE","Soil",12,"N/A",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","SW","Erodium sp.",15,"full leaf out",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","SW","NPV",17,"N/A",2022-03-18,"N/A",379,-9999,-9999
"SRA-034","SW","Soil",5,"N/A",2022-03-18,"N/A",379,-9999,-9999
"SRB-030","NE","NPV",15,"N/A",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","NE","Soil",20,"N/A",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","NW","NPV",6,"N/A",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","NW","Soil",21,"N/A",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","SE","Brassica nigra - Black mustard",3,"full leaf out",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","SE","Lupinus succulentus - Succulent lupine",1,"full leaf out",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","SE","NPV",8,"N/A",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","SE","Rock",1,"N/A",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","SE","Soil",19,"N/A",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","SW","NPV",8,"N/A",2022-03-18,"N/A",361,-9999,-9999
"SRB-030","SW","Soil",20,"N/A",2022-03-18,"N/A",361,-9999,-9999
"DPA-028","NE","Lupinus bicolor - Bicolored lupine",1,"full leaf out",2022-03-23,"N/A",415,-9999,-9999
"DPA-028","NE","NPV",2,"N/A",2022-03-23,"N/A",415,-9999,-9999
"DPA-028","NW","Erodium cicutarium",1,"full leaf out",2022-03-23,"N/A",415,-9999,-9999
"DPA-028","NW","NPV",16,"N/A",2022-03-23,"N/A",415,-9999,-9999
"DPA-028","SE","Lupinus nanus - Sky lupine",5,"full leaf out",2022-03-23,"N/A",415,-9999,-9999
"DPA-028","SE","NPV",16,"N/A",2022-03-23,"N/A",415,-9999,-9999
"DPA-028","SE","Rock",2,"N/A",2022-03-23,"N/A",415,-9999,-9999
"DPA-028","SW","Lupinus nanus - Sky lupine",2,"full leaf out",2022-03-23,"N/A",415,-9999,-9999
"DPA-028","SW","NPV",11,"N/A",2022-03-23,"N/A",415,-9999,-9999
"DPB-018","NE","Lupinus sp. - unknown annual lupine",7,"full leaf out",2022-03-23,"N/A",400,-9999,-9999
"DPB-018","NE","NPV",1,"N/A",2022-03-23,"N/A",400,-9999,-9999
"DPB-018","NW","NPV",6,"N/A",2022-03-23,"N/A",400,-9999,-9999
"DPB-018","SE","Erodium moschatum",1,"full leaf out",2022-03-23,"N/A",400,-9999,-9999
"DPB-018","SE","Lupinus sp. - unknown annual lupine",2,"full leaf out",2022-03-23,"N/A",400,-9999,-9999
"DPB-018","SE","NPV",13,"N/A",2022-03-23,"N/A",400,-9999,-9999
"DPB-018","SE","Soil",2,"N/A",2022-03-23,"N/A",400,-9999,-9999
"DPA-030","NE","Erodium cicutarium",3,"full leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","NE","Vicia sativa - Spring vetch",1,"full leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","NE","NPV",9,"N/A",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","NW","Erodium cicutarium",5,"early leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","NW","Hazardia squarrosa - Sawtooth goldenbush",5,"early leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","NW","Vicia sativa - Spring vetch",2,"early leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","NW","NPV",12,"N/A",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","SE","Erodium botrys",14,"early leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","SE","Sonchus oleraceous - Sow thistle",1,"early leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","SE","Vicia sativa - Spring vetch",2,"early leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","SE","NPV",14,"N/A",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","SW","Erodium cicutarium",8,"early leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","SW","Hazardia squarrosa - Sawtooth goldenbush",1,"early leaf out",2022-03-24,"N/A",421,-9999,-9999
"DPA-030","SW","NPV",13,"N/A",2022-03-24,"N/A",421,-9999,-9999
"DPB-020","NE","Stipa pulchra - Purple needle grass",1,"flowers",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","NE","Geranium dissectum",6,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","NE","NPV",9,"N/A",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","NE","Soil",6,"N/A",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","NW","Geranium dissectum",5,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","NW","Hazardia squarrosa - Sawtooth goldenbush",7,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","NW","Hedypnois rhagadioloides - Crete weed",1,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","NW","Vicia sativa - Spring vetch",2,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","NW","NPV",20,"N/A",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SE","Stipa pulchra - Purple needle grass",2,"flowers",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SE","Geranium dissectum",6,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SE","Hedypnois rhagadioloides - Crete weed",1,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SE","NPV",11,"N/A",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SW","Vicia sativa - Spring vetch",2,"early leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SW","Geranium dissectum",6,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SW","Hazardia squarrosa - Sawtooth goldenbush",3,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SW","Hedypnois rhagadioloides - Crete weed",1,"full leaf out",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SW","NPV",3,"N/A",2022-03-24,"N/A",430,-9999,-9999
"DPB-020","SW","Soil",11,"N/A",2022-03-24,"N/A",430,-9999,-9999
"DPB-021","NE","Helminthotheca echinoides - Bristly ox-tongue",2,"full leaf out",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","NE","NPV",6,"N/A",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","NW","Brassica nigra - Black mustard",5,"full leaf out",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","NW","Helminthotheca echinoides - Bristly ox-tongue",2,"full leaf out",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","NW","NPV",1,"N/A",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","SE","Helminthotheca echinoides - Bristly ox-tongue",1,"full leaf out",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","SE","Vicia sativa - Spring vetch",4,"full leaf out",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","SE","NPV",18,"N/A",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","SW","Brassica nigra - Black mustard",2,"full leaf out",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","SW","Vicia sativa - Spring vetch",1,"full leaf out",2022-03-24,"N/A",436,-9999,-9999
"DPB-021","SW","NPV",7,"N/A",2022-03-24,"N/A",436,-9999,-9999
"SRA-036","NE","NPV",18,"N/A",2022-03-25,"N/A",484,-9999,-9999
"SRA-036","NE","Soil",6,"N/A",2022-03-25,"N/A",484,-9999,-9999
"SRA-036","NW","NPV",29,"N/A",2022-03-25,"N/A",484,-9999,-9999
"SRA-036","NW","Soil",2,"N/A",2022-03-25,"N/A",484,-9999,-9999
"SRA-036","SE","NPV",28,"N/A",2022-03-25,"N/A",484,-9999,-9999
"SRA-036","SE","Soil",3,"N/A",2022-03-25,"N/A",484,-9999,-9999
"SRA-036","SW","Lupinus bicolor - Bicolored lupine",4,"full leaf out",2022-03-25,"N/A",484,-9999,-9999
"SRA-036","SW","NPV",20,"N/A",2022-03-25,"N/A",484,-9999,-9999
"SRA-036","SW","Soil",6,"N/A",2022-03-25,"N/A",484,-9999,-9999
"SRA-038","NE","Annual grass",8,"full leaf out",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","NE","Hazardia squarrosa - Sawtooth goldenbush",1,"full leaf out",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","NE","NPV",24,"N/A",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","NE","Soil",12,"N/A",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","NW","Annual grass",7,"full leaf out",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","NW","NPV",31,"N/A",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","NW","Soil",1,"N/A",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","SE","Amsinckia menziesii - Fiddleneck",1,"early leaf out",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","SE","Annual grass",2,"early leaf out",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","SE","Eschscholzia californica - California poppy",2,"early leaf out",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","SE","NPV",28,"N/A",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","SE","Soil",9,"N/A",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","SW","Annual grass",6,"full leaf out",2022-03-25,"N/A",490,-9999,-9999
"SRA-038","SW","NPV",36,"N/A",2022-03-25,"N/A",490,-9999,-9999
"SRB-033","NE","Annual grass",2,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","NE","Lupinus bicolor - Bicolored lupine",10,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","NE","NPV",14,"N/A",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","NE","Soil",5,"N/A",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","NW","Annual grass",1,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","NW","Lupinus bicolor - Bicolored lupine",10,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","NW","Trifolium sp. - Unknown clover",1,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","NW","NPV",13,"N/A",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","NW","Soil",9,"N/A",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SE","Annual grass",1,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SE","Lupinus bicolor - Bicolored lupine",4,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SE","Viola pedunculata - California golden violet",1,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SE","NPV",19,"N/A",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SE","Soil",1,"N/A",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SW","Annual grass",4,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SW","Lupinus bicolor - Bicolored lupine",13,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SW","Viola pedunculata - California golden violet",1,"full leaf out",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SW","NPV",16,"N/A",2022-03-25,"N/A",493,-9999,-9999
"SRB-033","SW","Soil",9,"N/A",2022-03-25,"N/A",493,-9999,-9999
"SRB-034","NE","Corethrogyne filaginifolia",6,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NE","Fritillaria biflora - chocolate lily",1,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NE","Sisyrinchium bellum - Blue-eyed grass",5,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NE","NPV",33,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NE","Rock",1,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NE","Soil",1,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NW","Annual grass",3,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NW","Castilleja sp.",1,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NW","Corethrogyne filaginifolia",2,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NW","NPV",32,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","NW","Rock",2,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SE","Annual grass",2,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SE","Corethrogyne filaginifolia",1,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SE","NPV",27,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SE","Rock",4,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SE","Soil",2,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SW","Annual grass",8,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SW","Corethrogyne filaginifolia",3,"full leaf out",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SW","NPV",27,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SW","Rock",1,"N/A",2022-03-25,"N/A",496,-9999,-9999
"SRB-034","SW","Soil",2,"N/A",2022-03-25,"N/A",496,-9999,-9999
"DPA-033","NE","Erodium botrys",5,"early senescence",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","NE","Erodium botrys",4,"full leaf out",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","NE","Annual grass",8,"full leaf out",2022-04-06,"Festuca perennis",601,-9999,-9999
"DPA-033","NE","NPV",23,"N/A",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","NE","Soil",3,"N/A",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","NE","Erodium botrys",4,"seeds",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","NW","Annual grass",5,"full leaf out",2022-04-06,"Festuca perennis",601,-9999,-9999
"DPA-033","NW","NPV",14,"N/A",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","SE","Erodium botrys",7,"early senescence",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","SE","Erodium botrys",1,"full leaf out",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","SE","Annual grass",3,"full leaf out",2022-04-06,"Festuca perennis",601,-9999,-9999
"DPA-033","SE","Annual grass",2,"full leaf out",2022-04-06,"Hordeum murinum ssp. leporinum",601,-9999,-9999
"DPA-033","SE","NPV",15,"N/A",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","SE","Erodium botrys",1,"seeds",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","SW","Rumex crispus - Curly dock",1,"flowers",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","SW","Annual grass",3,"full leaf out",2022-04-06,"Festuca perennis",601,-9999,-9999
"DPA-033","SW","Rumex crispus - Curly dock",2,"full leaf out",2022-04-06,"N/A",601,-9999,-9999
"DPA-033","SW","NPV",16,"N/A",2022-04-06,"N/A",601,-9999,-9999
"DPB-022","NE","Hordeum murinum ssp. leporinum",1,"flowers",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NE","Brassica nigra - Black mustard",3,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NE","Erodium botrys",3,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NE","Silene gallica - Windmill pink",1,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NE","NPV",11,"N/A",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NE","Lepidium nitidum",7,"seeds",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NW","Hordeum murinum ssp. leporinum",4,"flowers",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NW","Erodium botrys",4,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NW","Hordeum murinum ssp. leporinum",3,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NW","Lysimachia arvensis - Scarlet pimpernel",1,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NW","Medicago polymorpha - bur clover",1,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NW","NPV",9,"N/A",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NW","Erodium botrys",1,"seeds",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","NW","Bromus diandrus - Ripgut brome",3,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
